32766,5003,1616,80,60
32766,4980,1613,52,57
32766,4987,1637,70,62
32766,4992,1597,80,60
32766,4993,1617,73,65
32766,4970,1639,97,75
32766,4964,1627,72,75
32766,4998,1635,69,83
32766,4986,1625,81,62
32766,4990,1619,64,67
32766,4963,1630,96,70
32766,5001,1638,75,67
32766,4989,1625,65,70
32766,5009,1619,83,53
32766,4989,1654,86,74
32766,4995,1644,59,89
32766,5019,1638,65,75
32766,5008,1650,73,74
32766,5000,1673,114,76
32766,5012,1651,82,47
32766,5029,1651,84,82
32766,5020,1635,92,52
32766,5028,1647,79,62
32766,5035,1644,96,65
32766,5037,1633,84,73
32766,5028,1644,82,99
32766,5026,1643,76,70
32766,5044,1635,70,59
32766,5020,1642,78,46
32766,5048,1654,99,48
32766,5044,1625,91,80
32766,5016,1666,81,73
32766,5024,1651,96,65
32766,5022,1652,82,70
32766,5038,1660,75,74
32766,5022,1647,83,51
32766,5042,1668,51,50
32766,5028,1653,66,57
32766,5033,1656,75,77
32766,5042,1670,69,74
32766,5036,1651,58,62
32766,5042,1651,80,68
32766,5043,1645,62,71
32766,5038,1653,52,60
32766,5017,1639,94,79
32766,5062,1644,73,87
32766,5078,1640,83,92
32766,5053,1657,77,65
32766,5050,1654,65,91
32766,5037,1653,108,46
32766,5073,1660,85,75
32766,5062,1659,73,72
32766,5054,1670,86,64
32766,5069,1653,61,77
32766,5077,1655,83,73
32766,5071,1661,84,61
32766,5074,1655,78,69
32766,5057,1675,65,72
32766,5064,1667,67,63
32766,5065,1663,68,67
32766,5076,1646,60,68
32766,5097,1648,54,94
32766,5079,1666,69,81
32766,5064,1669,50,79
32766,5054,1665,78,28
32766,5070,1665,98,88
32766,5062,1663,83,53
32766,5062,1669,79,58
32766,5057,1659,96,69
32766,5064,1660,68,79
32766,5061,1667,82,75
32766,5067,1669,80,68
32766,5061,1660,100,71
32766,5046,1642,57,67
32766,5077,1647,46,67
32766,5091,1643,93,84
32766,5062,1637,59,62
32766,5073,1650,102,74
32766,5054,1670,90,55
32766,5047,1637,75,53
32766,5057,1657,62,60
32766,5055,1670,69,73
32766,5065,1649,86,68
32766,5081,1651,62,70
32766,5061,1651,81,81
32766,5071,1648,62,69
32766,5048,1677,79,72
32766,5076,1656,61,58
32766,5062,1635,98,67
32766,5058,1627,58,46
32766,5046,1655,102,65
32766,5077,1643,67,78
32766,5078,1637,91,48
32766,5068,1668,107,81
32766,5030,1660,114,26
32766,5053,1665,80,71
32766,5056,1653,77,72
32766,5060,1667,86,82
32766,5056,1663,72,67
32766,5064,1654,75,74
32766,5056,1659,82,84
32766,5063,1652,78,72
32766,5068,1657,70,61
32766,5073,1670,84,41
32766,5070,1646,96,30
32766,5050,1642,36,96
32766,5053,1643,68,76
32766,5056,1664,64,42
32766,5064,1630,72,106
32766,5057,1662,88,57
32766,5060,1641,56,67
32766,5052,1638,85,61
32766,5069,1653,77,82
32766,5054,1664,63,77
32766,5071,1655,90,68
32766,5073,1651,72,66
32766,5084,1653,81,56
32766,5071,1646,76,62
32766,5076,1665,67,47
32766,5070,1668,59,82
32766,5082,1655,89,78
32766,5105,1646,62,91
32766,5086,1682,92,77
32766,5108,1644,46,45
32766,5077,1667,81,79
32766,5092,1662,52,76
32766,5087,1666,65,67
32766,5101,1665,61,74
32766,5091,1648,76,80
32766,5094,1641,60,77
32766,5094,1668,71,74
32766,5103,1660,65,63
32766,5090,1662,97,86
32766,5084,1638,61,72
32766,5093,1667,99,68
32766,5098,1652,92,52
32766,5100,1652,118,22
32766,5092,1656,78,85
32766,5078,1660,82,59
32766,5108,1677,63,97
32766,5097,1644,72,66
32766,5098,1643,59,69
32766,5105,1648,107,78
32766,5086,1655,73,80
32766,5089,1644,78,67
32766,5082,1671,89,56
32766,5095,1659,69,81
32766,5090,1663,89,73
32766,5073,1643,70,75
32766,5113,1663,67,68
32766,5100,1641,70,70
32766,5076,1663,61,72
32766,5082,1635,64,65
32766,5083,1646,67,36
32766,5094,1642,61,72
32766,5098,1641,95,51
32766,5094,1646,75,63
32766,5108,1667,82,68
32766,5103,1661,79,73
32766,5091,1652,80,69
32766,5092,1659,80,64
32766,5102,1649,80,66
32766,5101,1667,69,56
32766,5094,1697,82,35
32766,5113,1662,94,73
32766,5076,1678,96,59
32766,5088,1686,105,63
32766,5093,1661,93,59
32766,5117,1648,81,61
32766,5118,1668,54,79
32766,5093,1647,101,38
32766,5115,1680,70,76
32766,5104,1654,85,47
32766,5104,1653,76,62
32766,5106,1677,74,65
32766,5106,1660,95,64
32766,5103,1662,71,66
32766,5105,1664,76,61
32766,5114,1682,78,65
32766,5113,1643,111,103
32766,5122,1665,83,36
32766,5111,1656,107,63
32766,5116,1641,88,85
32766,5126,1672,143,85
32766,5120,1654,68,69
32766,5100,1661,46,72
32766,5115,1662,73,74
32766,5104,1648,64,90
32766,5107,1662,76,58
32766,5114,1657,64,70
32766,5110,1658,67,73
32766,5101,1669,89,62
32766,5098,1649,78,82
32766,5109,1652,71,74
32766,5118,1654,68,57
32766,5107,1660,54,68
32766,5103,1659,86,43
32766,5102,1655,87,63
32766,5108,1664,54,90
